,BOARDID,TRADEDATE,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,WAPRICE,CLOSE,VOLUME,ADMITTEDQUOTE,ADMITTEDVALUE,TRENDCLSPR
140,TQBR,2021-04-13,ROSN,20382,2653161681.5,541.25,534.55,552.25,542.1,551.95,4894320,545.4,2250243602.0,2.18
142,TQBR,2021-04-14,ROSN,20522,3127885044.5,556.0,546.25,556.1,551.35,552.1,5673330,554.4,2922032963.0,0.03
144,TQBR,2021-04-15,ROSN,22108,3489925669.0,548.7,545.4,562.6,554.6,556.5,6292810,558.2,3412362132.5,0.8
146,TQBR,2021-04-16,ROSN,16930,2221974805.0,560.1,549.2,561.4,554.85,555.05,4004590,553.35,2097001022.5,-0.26
148,TQBR,2021-04-19,ROSN,13248,1857981716.0,552.05,546.05,554.7,551.0,548.05,3372020,549.05,1776866312.5,-1.26
150,TQBR,2021-04-20,ROSN,19797,2979502085.5,549.9,537.5,553.9,544.35,541.05,5473430,543.2,2853735091.5,-1.28
152,TQBR,2021-04-21,ROSN,12229,1530909380.0,540.65,538.65,547.35,543.6,545.7,2816320,544.15,1454920563.5,0.86
154,TQBR,2021-04-22,ROSN,21607,3179275357.5,547.0,536.6,547.0,541.05,541.6,5874370,543.3,3076162045.0,-0.75
156,TQBR,2021-04-23,ROSN,17841,2744380483.0,543.0,533.95,544.8,537.8,538.5,5103090,538.0,2641300186.5,-0.57
158,TQBR,2021-04-26,ROSN,23302,3050939729.5,537.1,527.5,537.85,530.6,530.6,5749850,530.1,2897602319.5,-1.47
160,TQBR,2021-04-27,ROSN,21535,2244729396.5,531.0,524.5,533.7,527.95,528.0,4251420,526.35,2091177345.0,-0.49
162,TQBR,2021-04-28,ROSN,19098,2409393743.0,529.0,522.1,529.75,525.9,527.95,4581390,526.8,2281991977.5,-0.01
164,TQBR,2021-04-29,ROSN,21745,3363990786.5,530.0,526.05,536.1,531.0,528.75,6335350,527.0,3198683345.5,0.15
166,TQBR,2021-04-30,ROSN,18177,2698601299.5,528.0,521.55,529.7,525.65,525.2,5134830,525.55,2586317921.0,-0.67
168,TQBR,2021-05-04,ROSN,20875,2728170645.0,526.9,526.3,538.15,533.9,537.15,5110110,535.0,2610132642.0,2.28
170,TQBR,2021-05-05,ROSN,20082,3303832138.5,540.0,537.05,546.8,542.6,538.65,6088920,542.25,3091561562.5,0.28
172,TQBR,2021-05-06,ROSN,15178,2443060644.0,540.5,534.2,542.8,538.55,538.55,4536300,535.55,2233621901.5,-0.02
174,TQBR,2021-05-07,ROSN,11647,1706210431.0,540.0,533.25,541.65,538.1,536.2,3172170,535.55,1560922633.0,-0.44
176,TQBR,2021-05-10,ROSN,18503,2766919294.0,537.45,533.55,547.5,542.85,541.95,5096980,542.95,2613829430.5,1.07
178,TQBR,2021-05-11,ROSN,19814,2799213909.5,540.0,528.6,541.6,534.75,532.0,5234470,532.0,2680714611.5,-1.84
180,TQBR,2021-05-12,ROSN,28619,4614729902.0,532.9,529.85,551.3,541.75,542.2,8518710,548.6,4165220744.5,1.92
182,TQBR,2021-05-13,ROSN,27822,3527464077.0,540.5,539.5,552.0,547.1,550.0,6448240,548.35,3314075993.0,1.44
184,TQBR,2021-05-14,ROSN,15481,2239567213.0,552.0,541.2,553.7,546.05,545.65,4101350,545.0,2134931699.5,-0.79
186,TQBR,2021-05-17,ROSN,14568,2086306264.0,546.95,535.9,546.95,541.15,545.55,3855920,542.0,1926722509.5,-0.02
188,TQBR,2021-05-18,ROSN,20828,3258449832.5,546.25,538.35,551.0,544.5,540.45,5984510,541.05,3024438936.5,-0.93
190,TQBR,2021-05-19,ROSN,21838,2636075795.0,539.7,526.35,539.7,533.0,529.5,4946560,528.6,2379608295.5,-2.03
192,TQBR,2021-05-20,ROSN,27126,3418947383.5,529.5,514.3,529.85,519.1,517.35,6586410,517.75,3282087530.5,-2.29
194,TQBR,2021-05-21,ROSN,22698,2811542742.0,516.8,515.3,528.55,523.15,525.55,5374100,526.85,2689609265.5,1.59
196,TQBR,2021-05-24,ROSN,14929,1659128674.0,526.8,519.3,531.4,524.3,523.95,3164330,523.35,1583984197.5,-0.3
198,TQBR,2021-05-25,ROSN,17177,1864407918.5,525.5,523.2,530.45,527.1,524.35,3537160,524.75,1797937101.0,0.08
200,TQBR,2021-05-26,ROSN,17392,1974401369.5,526.3,522.2,532.2,526.35,525.85,3751250,525.35,1914863502.0,0.29
202,TQBR,2021-05-27,ROSN,12317,2264642530.5,523.0,519.8,525.2,522.65,525.2,4332820,522.95,2157033559.0,-0.12
204,TQBR,2021-05-28,ROSN,11581,1507781425.0,523.15,521.0,525.6,523.35,523.35,2880880,522.9,1416915753.5,-0.35
206,TQBR,2021-05-31,ROSN,11643,1362431558.5,525.9,524.0,531.65,528.45,531.4,2578580,530.05,1248296865.5,1.54
208,TQBR,2021-06-01,ROSN,30754,5398497026.5,535.2,533.85,547.65,542.25,544.0,9957480,542.55,5248497580.5,2.37
210,TQBR,2021-06-02,ROSN,28065,4875275474.0,545.95,541.6,552.45,547.5,552.0,8904690,551.5,4668948582.0,1.47
212,TQBR,2021-06-03,ROSN,38777,8354201227.5,555.45,540.1,561.9,550.6,559.45,15173770,560.35,8026794219.0,1.35
214,TQBR,2021-06-04,ROSN,21963,4785794580.0,560.5,554.05,563.25,558.7,556.45,8568190,557.55,4700280400.0,-0.54
216,TQBR,2021-06-07,ROSN,20958,3914820951.0,554.2,547.9,557.5,551.15,551.55,7112240,551.0,3778908459.5,-0.88
218,TQBR,2021-06-08,ROSN,18890,4531869506.5,551.0,544.6,552.25,547.55,550.25,8276890,547.2,4367952853.5,-0.24
220,TQBR,2021-06-09,ROSN,20149,4005320020.0,552.65,546.0,553.4,548.15,548.25,7307290,549.5,3848952798.0,-0.36
222,TQBR,2021-06-10,ROSN,42845,7621055531.5,548.25,535.65,551.7,545.1,539.6,13982910,538.5,7187555938.5,-1.58
224,TQBR,2021-06-11,ROSN,28656,4356002706.5,539.65,530.2,542.1,534.5,535.45,8149510,536.2,4019743573.5,-0.77
226,TQBR,2021-06-14,ROSN,15650,2307592279.0,531.6,530.7,541.85,536.25,537.6,4303320,539.9,2183535241.0,0.4
228,TQBR,2021-06-15,ROSN,18254,2968963872.0,538.85,532.35,542.0,536.4,536.05,5533760,536.4,2830644054.5,-0.29
230,TQBR,2021-06-16,ROSN,23073,3659617897.5,537.65,536.45,545.75,542.15,541.25,6749920,544.65,3147534315.5,0.97
232,TQBR,2021-06-17,ROSN,40563,8115106972.5,540.0,534.0,543.85,539.45,537.0,15043640,538.95,7875637191.0,-0.79
235,TQBR,2021-06-18,ROSN,28738,6155535542.0,537.5,526.75,543.4,536.55,541.0,11472730,540.85,5686893694.0,0.74
237,TQBR,2021-06-21,ROSN,13783,2792073740.5,541.95,534.25,542.8,537.9,541.2,5190610,539.3,2619300044.5,0.04
239,TQBR,2021-06-22,ROSN,21123,4131233954.0,543.0,542.05,553.2,548.25,551.85,7533880,551.05,3965940354.5,1.97
241,TQBR,2021-06-23,ROSN,38359,10865793223.0,553.3,553.3,571.4,565.75,570.45,19205750,570.0,10321863819.0,3.37
243,TQBR,2021-06-24,ROSN,29543,8698763518.0,570.4,565.05,572.9,569.1,565.95,15285040,566.0,8378747429.0,-0.79
245,TQBR,2021-06-25,ROSN,14138,2131425544.0,566.0,560.65,566.4,563.35,564.7,3783440,563.4,2038570214.0,-0.22
247,TQBR,2021-06-28,ROSN,20858,4037917527.5,564.7,553.05,564.95,559.0,555.0,7223850,554.8,3859787908.5,-1.72
249,TQBR,2021-06-29,ROSN,21664,3320751750.5,554.7,548.0,558.75,554.05,553.05,5994570,554.5,3132187639.5,-0.35
251,TQBR,2021-06-30,ROSN,32811,8328258115.0,554.9,551.7,571.8,566.9,571.2,14690150,571.0,8100100976.0,3.28
253,TQBR,2021-07-01,ROSN,53916,19915903913.5,568.85,568.85,586.95,581.85,581.45,34228650,578.0,19503107468.0,1.79
255,TQBR,2021-07-02,ROSN,32651,7637492582.5,580.1,562.85,585.9,572.7,567.0,13340700,563.5,7174606567.5,-2.49
257,TQBR,2021-07-05,ROSN,15301,2212967244.0,567.9,561.0,569.9,565.35,567.5,3914980,567.0,1787347084.0,0.09
259,TQBR,2021-07-06,ROSN,44888,11828470437.0,570.0,565.35,580.55,573.2,571.0,20639390,575.0,11500094463.0,0.62
261,TQBR,2021-07-07,ROSN,32389,8385471824.0,571.05,570.0,583.0,579.7,580.25,14465650,581.8,8199569555.5,1.62
263,TQBR,2021-07-08,ROSN,27104,8061224313.0,579.0,572.65,582.0,577.65,581.1,13955330,579.6,7828497910.5,0.15
265,TQBR,2021-07-09,ROSN,32212,9765542780.0,581.1,574.1,586.75,579.75,577.85,16854600,575.5,9494521537.5,-0.56
267,TQBR,2021-07-12,ROSN,12625,2602626923.0,577.0,570.5,579.4,575.1,579.0,4525370,578.0,2393465961.5,0.2
269,TQBR,2021-07-13,ROSN,21801,4462147936.0,578.6,573.0,584.1,577.9,576.0,7725040,576.05,4327322815.0,-0.52
271,TQBR,2021-07-14,ROSN,31548,8987745504.5,576.0,568.8,582.95,576.65,569.0,15586600,571.9,8819609237.0,-1.22
273,TQBR,2021-07-15,ROSN,20818,3386527765.5,567.0,556.3,568.0,562.5,562.5,6020690,565.5,3188964477.5,-1.14
275,TQBR,2021-07-16,ROSN,17348,2475883122.0,560.6,556.85,570.4,564.85,563.45,4383120,562.5,2326933669.5,0.17
277,TQBR,2021-07-19,ROSN,27595,4652942616.0,558.0,543.25,559.4,551.3,543.9,8438510,544.7,4427060680.5,-3.47
279,TQBR,2021-07-20,ROSN,17100,2808043283.5,547.5,536.7,550.6,544.05,547.5,5160450,544.15,2582076630.0,0.66
281,TQBR,2021-07-21,ROSN,14131,2060488658.5,546.5,543.2,553.1,548.75,551.9,3754710,550.05,1902070331.0,0.8
283,TQBR,2021-07-22,ROSN,12157,1899403292.5,553.0,549.35,556.25,553.05,553.65,3434370,553.6,1830331791.0,0.32
285,TQBR,2021-07-23,ROSN,9709,1373977985.5,554.9,545.2,556.0,549.85,548.85,2498900,546.4,1299772013.0,-0.87
287,TQBR,2021-07-26,ROSN,10837,1700308720.5,546.0,540.2,552.9,546.25,552.7,3112580,549.65,1536503552.5,0.7
289,TQBR,2021-07-27,ROSN,7148,1082672179.0,551.5,547.15,553.9,549.75,551.2,1969460,548.85,1010747162.0,-0.27
291,TQBR,2021-07-28,ROSN,8752,1353192456.0,551.0,550.5,555.7,553.6,554.25,2444740,553.6,1255616045.0,0.55
293,TQBR,2021-07-29,ROSN,13337,2015984533.5,555.7,550.75,558.1,554.4,554.0,3636310,554.5,1952417542.0,-0.05
295,TQBR,2021-07-30,ROSN,17598,2855837205.0,552.4,539.55,554.8,544.9,544.5,5239520,542.8,2687826756.0,-1.71
297,TQBR,2021-08-02,ROSN,16163,2867880019.5,545.0,541.25,550.8,547.5,548.85,5239940,550.8,2723118199.0,0.8
299,TQBR,2021-08-03,ROSN,14259,1879021183.0,547.7,542.2,551.0,547.1,551.0,3434570,547.3,1707566015.0,0.39
301,TQBR,2021-08-04,ROSN,18008,2393972560.0,551.5,542.8,553.2,546.25,543.5,4382550,544.75,2273778156.5,-1.36
303,TQBR,2021-08-05,ROSN,18950,2991748559.5,542.5,538.15,548.7,543.05,548.0,5508910,548.35,2804638522.0,0.83
305,TQBR,2021-08-06,ROSN,15736,2434054265.5,548.95,544.05,552.4,547.9,544.9,4443710,546.0,2387182652.5,-0.57
307,TQBR,2021-08-09,ROSN,22624,3958268294.0,539.6,535.25,548.0,540.3,545.0,7325750,545.95,3799484888.5,0.02
309,TQBR,2021-08-10,ROSN,25510,4392344295.0,547.5,547.0,564.1,555.9,562.55,7900370,560.45,4231937535.0,3.22
311,TQBR,2021-08-11,ROSN,20415,2553609879.5,564.0,558.85,568.4,563.05,561.8,4535120,561.45,2271703510.0,-0.13
313,TQBR,2021-08-12,ROSN,20698,3084601894.0,561.45,557.2,567.85,561.9,565.9,5489640,565.0,2895798330.5,0.73
315,TQBR,2021-08-13,ROSN,22677,2675715080.5,565.4,555.0,568.7,559.3,558.55,4783880,557.95,2518246080.5,-1.3
317,TQBR,2021-08-16,ROSN,36674,8675023039.5,556.75,551.5,567.65,561.95,564.4,15439330,561.95,8549471801.5,1.05
319,TQBR,2021-08-17,ROSN,28765,5318897574.0,562.95,552.9,563.0,556.9,555.0,9550930,556.0,4972906294.0,-1.67
321,TQBR,2021-08-18,ROSN,20993,4747700563.5,557.8,542.25,559.9,555.95,546.95,8539700,556.45,4399537566.0,-1.45
323,TQBR,2021-08-19,ROSN,39638,6202699252.5,544.0,531.45,547.75,537.3,537.8,11547530,533.1,5756787429.5,-1.67
325,TQBR,2021-08-20,ROSN,15525,1787923398.5,537.5,530.1,538.35,532.95,534.0,3354650,532.9,1651164373.0,-0.71
327,TQBR,2021-08-23,ROSN,13713,1860247236.0,538.0,536.1,545.45,541.85,544.85,3433260,544.2,1710574136.0,2.03
329,TQBR,2021-08-24,ROSN,19737,2948997984.0,545.9,539.25,549.55,543.35,545.0,5427630,544.85,2848473406.0,0.03
331,TQBR,2021-08-25,ROSN,17073,2331346823.0,544.5,536.55,545.75,539.85,538.5,4318590,539.25,2150316483.5,-1.19
333,TQBR,2021-08-26,ROSN,17953,2127818805.0,538.0,531.5,538.85,534.05,531.7,3984460,531.7,2013858040.5,-1.26
335,TQBR,2021-08-27,ROSN,12381,1648442644.5,533.5,533.1,538.2,535.45,537.8,3078520,537.85,1499609123.0,1.15
337,TQBR,2021-08-30,ROSN,14914,1379472569.0,539.5,536.35,540.95,539.15,539.3,2558490,540.8,1224554196.5,0.28
339,TQBR,2021-08-31,ROSN,21355,2777389119.0,540.0,531.55,540.4,535.2,533.6,5189550,533.9,2666200157.5,-1.06
340,TQBR,2021-09-01,ROSN,32568,2673049585.55,537.1,534.8,541.75,539.25,541.55,4956926,539.0,2419191239.3,1.49
341,TQBR,2021-09-02,ROSN,58467,5732901623.75,542.05,538.1,556.2,549.0,550.7,10445139,554.0,5473871848.95,1.69
342,TQBR,2021-09-03,ROSN,31753,3038808108.8,551.6,550.45,556.9,554.15,555.4,5483964,556.5,2892265169.75,0.85
343,TQBR,2021-09-06,ROSN,27009,1856903763.15,554.95,548.2,557.15,552.1,550.7,3363696,552.3,1761250894.6,-0.85
344,TQBR,2021-09-07,ROSN,25464,1904448729.35,552.0,542.0,554.4,546.75,547.3,3483193,547.4,1840377710.2,-0.62
345,TQBR,2021-09-08,ROSN,34048,3882135184.35,547.5,541.5,559.0,551.05,555.9,7045304,556.1,3686500303.35,1.57
346,TQBR,2021-09-09,ROSN,27613,2409648304.65,554.15,541.3,555.4,549.4,541.9,4385872,547.6,2067770010.4,-2.52
347,TQBR,2021-09-10,ROSN,19677,1268114813.5,545.0,540.2,549.2,544.3,543.3,2329724,542.4,1168115697.2,0.26
348,TQBR,2021-09-13,ROSN,31654,2542081922.95,544.95,544.15,559.5,553.2,559.4,4596073,557.75,2210894182.25,2.96
349,TQBR,2021-09-14,ROSN,38158,4329988261.7,560.0,554.1,563.5,559.25,557.25,7742281,559.45,4155113836.75,-0.38
350,TQBR,2021-09-15,ROSN,123158,15177101738.45,557.0,557.0,589.8,571.5,568.1,26552756,562.5,14788495226.55,1.95
351,TQBR,2021-09-16,ROSN,71104,10149026464.35,562.0,562.0,584.3,575.3,576.45,17645321,575.0,9422172685.6,1.47
353,TQBR,2021-09-17,ROSN,48470,5368110659.75,579.0,562.05,580.25,570.65,567.1,9406425,570.65,5127555728.2,-1.62
354,TQBR,2021-09-20,ROSN,57665,4656092957.95,560.0,548.0,562.6,554.95,552.5,8390039,554.7,4304729137.9,-2.57
355,TQBR,2021-09-21,ROSN,48843,5106296034.45,562.3,555.45,568.5,564.45,564.5,9046423,560.85,4633625397.85,2.17
356,TQBR,2021-09-22,ROSN,73062,7745441835.35,568.3,567.0,588.9,579.85,586.0,13356364,587.2,6692989085.55,3.81
357,TQBR,2021-09-23,ROSN,71959,7646050486.0,590.0,581.4,599.0,591.65,598.25,12921389,595.45,6907817371.5,2.09
358,TQBR,2021-09-24,ROSN,117156,7818833840.2,598.9,590.5,618.0,603.75,614.0,12949695,607.9,6628870760.3,2.63
359,TQBR,2021-09-27,ROSN,78845,8115231044.75,620.0,617.4,629.95,625.15,627.85,12981662,626.4,7475615067.75,2.26
360,TQBR,2021-09-28,ROSN,105922,11567798179.45,632.35,613.5,639.9,629.1,617.85,18387624,622.7,10716793699.2,-1.59
361,TQBR,2021-09-29,ROSN,59351,5623046750.15,613.65,609.3,623.35,617.7,618.9,9102557,619.2,5197418719.9,0.17
362,TQBR,2021-09-30,ROSN,53306,6353545344.65,624.0,610.1,626.85,616.5,614.35,10305447,616.0,5795047913.0,-0.74
363,TQBR,2021-10-01,ROSN,35344,3556368967.15,611.0,606.55,619.8,614.15,618.45,5790645,616.0,3143454420.35,0.67
364,TQBR,2021-10-04,ROSN,137589,28550698070.45,618.45,602.75,637.0,615.4,631.7,46385511,630.0,25612296956.6,2.14
365,TQBR,2021-10-05,ROSN,102212,10091911972.4,632.0,625.65,656.0,644.95,655.25,15648551,651.9,9417673274.5,3.73
366,TQBR,2021-10-06,ROSN,88737,10408942956.1,660.85,631.6,663.35,644.55,646.0,16149419,636.5,9470882149.25,-1.41
367,TQBR,2021-10-07,ROSN,66312,7204950877.85,647.6,630.15,651.85,641.25,647.95,11235392,643.75,6478673887.9,0.3
368,TQBR,2021-10-08,ROSN,53912,5141595880.6,633.65,630.1,640.0,634.65,631.0,8100391,633.25,4823512241.9,-2.62
369,TQBR,2021-10-11,ROSN,46583,4446028075.55,639.05,637.0,647.25,643.45,641.55,6910506,643.9,4172502945.75,1.67
370,TQBR,2021-10-12,ROSN,35012,3162347264.05,637.5,633.1,643.2,638.9,638.65,4949977,641.1,3012598867.75,-0.45
371,TQBR,2021-10-13,ROSN,50131,4707503472.1,639.0,614.65,640.85,628.6,632.85,7486423,632.4,4407313732.3,-0.91
372,TQBR,2021-10-14,ROSN,55381,6583797871.2,638.0,635.2,650.0,642.6,640.45,10245939,635.75,6281911583.8,1.2
373,TQBR,2021-10-15,ROSN,36076,4339397890.65,644.7,637.5,647.9,642.75,645.45,6751522,645.15,4153323207.75,0.78
374,TQBR,2021-10-18,ROSN,32364,3233520452.85,646.75,637.7,647.65,641.55,639.25,5040328,641.0,3000930454.5,-0.96
375,TQBR,2021-10-19,ROSN,30884,3619777601.1,641.0,634.75,643.0,638.9,643.0,5666390,639.7,3393750782.2,0.59
376,TQBR,2021-10-20,ROSN,31193,3580946429.5,639.65,633.5,644.7,639.65,643.7,5598282,642.5,3301175354.65,0.11
377,TQBR,2021-10-21,ROSN,32290,2926193292.45,638.6,630.0,644.25,637.2,633.3,4594674,632.3,2611573466.15,-1.62
378,TQBR,2021-10-22,ROSN,23831,2321420651.8,630.15,630.15,640.45,635.5,634.5,3652778,633.55,1781047705.45,0.19
379,TQBR,2021-10-25,ROSN,53824,6084009121.2,638.85,631.65,655.8,647.4,655.05,9397225,655.8,5748136076.4,3.24
380,TQBR,2021-10-26,ROSN,46883,5795407603.5,655.45,649.3,665.7,656.4,650.8,8829531,650.1,5541434846.4,-0.65
381,TQBR,2021-10-27,ROSN,38307,4076475739.9,646.5,637.55,649.9,643.25,638.4,6337158,639.7,3819372455.6,-1.91
382,TQBR,2021-10-28,ROSN,46265,5158819959.7,637.75,622.35,642.0,632.5,641.25,8151001,638.7,4859412114.6,0.45
383,TQBR,2021-10-29,ROSN,28194,2787785987.8,640.05,628.4,643.0,635.05,636.1,4389843,636.6,2640558514.85,-0.8
384,TQBR,2021-11-01,ROSN,31944,2293615598.6,637.3,633.0,643.25,639.1,641.9,3588960,640.7,1993618653.7,0.91
385,TQBR,2021-11-02,ROSN,35972,3488148753.85,643.0,628.55,646.3,636.05,630.2,5482020,630.35,3360663648.15,-1.82
386,TQBR,2021-11-03,ROSN,44018,3126475147.35,627.1,615.45,627.95,620.65,619.75,5037076,618.9,2849598830.15,-1.66
387,TQBR,2021-11-05,ROSN,38139,2818207056.5,612.95,605.2,626.75,618.6,626.25,4556911,623.7,2626408390.0,1.05
388,TQBR,2021-11-08,ROSN,41780,3175516913.15,633.05,628.35,636.5,632.7,631.7,5018395,634.9,3052643710.45,0.87
389,TQBR,2021-11-09,ROSN,27698,2770293362.3,632.5,629.3,637.95,635.1,636.4,4362147,634.55,2622463145.25,0.74
390,TQBR,2021-11-10,ROSN,34790,3384854422.7,638.0,627.0,642.5,637.6,629.8,5309324,639.95,2723806534.05,-1.04
391,TQBR,2021-11-11,ROSN,38388,3553437068.4,631.0,623.25,636.25,630.5,634.5,5635697,635.9,3289205816.35,0.75
392,TQBR,2021-11-12,ROSN,52299,4926512750.15,633.6,611.4,637.4,620.7,619.2,7938082,620.1,4654427722.65,-2.41
393,TQBR,2021-11-15,ROSN,31571,2485666401.2,617.8,614.45,629.4,623.9,621.55,3983921,622.6,2311468524.85,0.38
394,TQBR,2021-11-16,ROSN,31060,2376036150.6,625.1,617.0,629.45,623.15,621.35,3812878,621.2,2086082884.1,-0.03
395,TQBR,2021-11-17,ROSN,34572,2756619104.7,621.0,618.55,626.7,623.15,619.5,4422998,626.7,2488241353.6,-0.3
396,TQBR,2021-11-18,ROSN,34705,2877519442.65,618.05,610.25,621.95,616.45,614.1,4667408,611.6,2697365570.8,-0.87
397,TQBR,2021-11-19,ROSN,56764,4815756092.95,617.8,590.0,618.3,600.45,590.5,8020360,592.0,4480844310.2,-3.84
398,TQBR,2021-11-22,ROSN,74135,7214407259.3,589.75,572.25,593.05,583.9,581.0,12356068,584.7,6783689226.4,-1.61
399,TQBR,2021-11-23,ROSN,70484,7188329999.0,578.45,570.0,603.0,589.9,601.95,12193500,598.0,6860739922.85,3.61
400,TQBR,2021-11-24,ROSN,42296,3237096842.3,604.3,586.2,605.0,595.95,597.3,5431688,599.6,3111110098.25,-0.77
401,TQBR,2021-11-25,ROSN,25982,1829852098.0,598.0,587.15,602.45,592.55,590.9,3088187,590.65,1671235586.05,-1.07
402,TQBR,2021-11-26,ROSN,62943,5233199186.7,578.55,555.0,578.55,568.15,555.15,9211044,561.15,4606919682.3,-6.05
403,TQBR,2021-11-29,ROSN,46665,4383042638.9,567.0,559.4,579.0,570.5,573.25,7689720,572.85,4143419135.9,3.26
404,TQBR,2021-11-30,ROSN,48215,5985073055.5,565.0,557.0,573.25,565.25,566.1,10588357,568.5,5522642290.55,-1.25
405,TQBR,2021-12-01,ROSN,38465,3807926792.55,573.35,568.0,582.0,577.2,569.95,6597358,579.6,3294306078.8,0.68
406,TQBR,2021-12-02,ROSN,129689,5882976393.8,571.95,567.2,583.7,577.0,582.0,10194348,578.6,5509409939.95,2.11
407,TQBR,2021-12-03,ROSN,34015,3202490587.75,584.0,573.0,584.45,578.7,576.55,5534389,577.7,2830949897.5,-0.94
408,TQBR,2021-12-06,ROSN,33491,2133036153.2,580.0,568.6,582.0,573.75,575.55,3717596,572.1,1816747682.75,-0.17
409,TQBR,2021-12-07,ROSN,45347,4512024802.95,575.95,571.0,591.2,582.1,589.55,7751537,589.15,4103446163.55,2.43
410,TQBR,2021-12-08,ROSN,57271,5106791557.5,591.0,569.0,595.15,581.7,574.95,8778029,569.0,4778459304.15,-2.48
411,TQBR,2021-12-09,ROSN,30166,2479369210.6,576.0,570.0,580.3,576.55,578.35,4300451,579.1,2262276051.6,0.59
412,TQBR,2021-12-10,ROSN,22722,1532209648.8,578.4,570.05,579.45,574.3,572.1,2667983,570.5,1375476331.1,-1.08
413,TQBR,2021-12-13,ROSN,58249,4804082340.25,573.4,536.6,577.85,557.35,539.15,8616555,547.45,4205827957.15,-5.76
414,TQBR,2021-12-14,ROSN,59608,5471585008.9,538.7,503.15,557.95,547.5,550.85,9993857,553.4,4574713604.8,2.17
415,TQBR,2021-12-15,ROSN,32192,2756323257.25,551.0,547.0,561.9,552.05,561.1,4992764,548.35,2266934976.7,1.86
416,TQBR,2021-12-16,ROSN,48062,4072986820.85,564.0,561.95,579.65,572.65,573.0,7113498,573.4,3502115814.75,2.12
418,TQBR,2021-12-17,ROSN,26336,2609726140.85,573.0,563.05,575.0,567.55,573.2,4598339,566.9,2341611864.35,0.03
419,TQBR,2021-12-20,ROSN,31937,2129111705.95,567.7,555.45,569.0,561.95,567.55,3788720,566.35,1757949717.05,-0.99
420,TQBR,2021-12-21,ROSN,28942,1911608366.15,570.9,567.7,576.3,572.25,575.0,3340565,572.1,1590711664.4,1.31
421,TQBR,2021-12-22,ROSN,34383,3099429794.15,574.95,570.55,582.2,578.65,579.7,5356645,580.0,2674093591.4,0.82
422,TQBR,2021-12-23,ROSN,25446,2094298165.8,582.95,571.15,583.0,575.95,579.1,3636344,576.3,1817208846.65,-0.1
423,TQBR,2021-12-24,ROSN,20596,1328192580.95,578.9,564.15,579.75,570.7,572.05,2327283,572.6,1164060629.95,-1.22
424,TQBR,2021-12-27,ROSN,24469,1884409991.85,573.0,571.4,582.5,578.4,582.0,3257992,580.7,1459648391.65,1.74
425,TQBR,2021-12-28,ROSN,42131,3140556722.35,581.2,581.2,599.1,593.15,596.2,5294675,595.0,2667901078.1,2.44
426,TQBR,2021-12-29,ROSN,33006,2678262636.8,596.65,586.3,600.0,592.95,592.0,4516617,593.0,2176919632.4,-0.7
427,TQBR,2021-12-30,ROSN,26176,2048558235.65,592.0,589.1,601.6,597.65,599.0,3427321,599.9,1878026565.15,1.18
428,TQBR,2022-01-03,ROSN,34995,1922806205.1,599.9,598.8,614.35,607.7,610.95,3164034,607.25,1491403777.5,1.99
429,TQBR,2022-01-04,ROSN,27648,1455030088.35,610.9,605.55,617.0,612.8,613.5,2374410,615.0,1139039601.3,0.42
430,TQBR,2022-01-05,ROSN,38080,2563337507.85,612.2,582.8,616.2,602.9,590.3,4251726,603.95,1350803416.9,-3.78
431,TQBR,2022-01-06,ROSN,43195,3919303775.05,588.3,580.6,605.25,593.4,601.6,6599722,597.2,3404835960.9,1.91
432,TQBR,2022-01-07,ROSN,0,0.0,,,,,,0,601.65,3404835960.9,
433,TQBR,2022-01-10,ROSN,39392,3043926362.6,604.0,595.1,609.55,603.15,602.0,5046737,601.5,2606547226.8,0.07
434,TQBR,2022-01-11,ROSN,37505,3297625591.8,602.05,597.2,615.9,609.0,613.6,5415015,609.05,2588659256.35,1.93
435,TQBR,2022-01-12,ROSN,54471,4475831747.0,615.0,609.25,630.6,623.7,627.7,7173824,625.7,3940590668.05,2.3
436,TQBR,2022-01-13,ROSN,61223,6220160840.6,625.65,596.2,627.3,609.05,603.3,10210721,598.65,5243907054.25,-3.89
437,TQBR,2022-01-14,ROSN,70184,6593238212.2,602.35,580.5,611.0,595.5,605.5,11067573,599.5,5753708028.0,0.36
438,TQBR,2022-01-17,ROSN,66379,6256571497.5,605.0,578.05,614.0,597.8,592.55,10480018,591.2,5644755277.4,-2.14
439,TQBR,2022-01-18,ROSN,125124,15622927639.35,592.65,525.1,598.7,556.7,544.8,28062511,530.0,13319708750.5,-8.06
440,TQBR,2022-01-19,ROSN,108655,10632995156.85,537.0,523.1,575.4,559.1,566.9,19047499,561.65,8870021123.3,4.06
441,TQBR,2022-01-20,ROSN,70237,5788616392.15,569.05,552.3,581.0,567.6,561.7,10198704,574.9,4712006087.05,-0.92
442,TQBR,2022-01-21,ROSN,64649,6857420402.8,556.5,553.0,579.2,567.55,564.8,12078365,569.2,5913140309.8,0.55
443,TQBR,2022-01-24,ROSN,100480,8891795394.3,564.45,523.95,566.8,542.5,546.9,16390008,537.9,7726500241.1,-3.17
444,TQBR,2022-01-25,ROSN,83034,8157375582.95,545.0,522.7,556.0,537.8,548.4,15168633,530.3,6152247378.9,0.27
